1782157028951,60.1947893,11.096877,10.671,1.0520728,0,14,ok
1782157030841,60.1947742,11.0969092,10.914,1.0650882,0,14,ok
1782157033041,60.1947527,11.0969405,11.359,1.1651918,0,14,ok
1782157034983,60.194717,11.096958,11.654,1.3258739,0,14,ok
1782157036999,60.1946879,11.0969724,11.693,1.3057659,0,14,ok
1782157038820,60.19467,11.0970071,11.829,1.3524506,0,14,ok
1782157040639,60.1946571,11.0970443,12.293,1.3897702,0,14,ok
1782157042801,60.1946238,11.0970666,12.412,1.3995804,0,14,ok
1782157044929,60.1945973,11.0970777,12.143,1.3641909,0,14,ok
1782157046920,60.1945794,11.0970834,12.025,1.2448095,0,14,ok
1782157048982,60.1945508,11.097074,12.376,1.2114202,0,14,ok
1782157051302,60.1945213,11.0970733,12.73,1.1350545,0,14,ok
1782157053264,60.1945005,11.0970801,13.505,1.1949958,0,14,ok
1782157055687,60.1944734,11.0970738,15.705,1.064245,0,14,ok
1782157057605,60.1944526,11.0970482,15.957,1.0664238,0,14,ok
1782157059785,60.1944312,11.0970335,16.32,1.0106552,0,14,ok
1782157061627,60.1944127,11.0970236,17.004,1.1473145,0,14,ok
1782157063766,60.1943851,11.0969973,17.105,1.2308127,0,14,ok
1782157065938,60.1943563,11.0969827,17.045,1.2637101,0,14,ok
1782157067937,60.1943291,11.09697,17.396,1.3272814,0,14,ok
1782157069917,60.1943105,11.0969777,17.932,1.3499302,0,14,ok
1782157072059,60.1942921,11.0969814,17.583,1.3600302,0,14,ok
1782157074138,60.1942718,11.0969616,16.988,1.3691596,0,14,ok
1782157076279,60.1942572,11.0969356,17.821,1.3915794,0,14,ok
1782157078439,60.1942471,11.0969149,17.312,1.3491405,0,14,ok
1782157080701,60.1942243,11.0969037,16.357,1.2700224,0,14,ok
1782157082861,60.1942039,11.0969099,16.755,1.2020779,0,14,ok
1782157085206,60.1941905,11.0968814,15.107,1.2709715,0,14,ok
1782157087958,60.1941651,11.096908,13.214,1.2040131,0,14,ok
1782157089997,60.19415,11.0969315,13.791,1.2181644,0,14,ok
1782157094820,60.1941616,11.0969429,12.639,0.1530446,0,14,ok
1782157101756,60.1941651,11.0969339,8.938,0.11092527,0,14,ok
1782157108542,60.1941602,11.0969393,9.091,0.071136594,0,14,ok
1782157110653,60.194162,11.0969451,8.732,0.07915007,0,14,ok
1782157112662,60.1941639,11.0969497,8.626,0.020837834,0,14,ok
1782157114862,60.1941624,11.0969498,8.367,0.07901794,0,14,ok
